id,host_id,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month
557264816132490933,443888312,25.0,f,3.0,t,t,Amager Vest,Entire condo,Entire home/apt,3,1 bath,1.0,1000.0,15,365,175,7,5.0,f,0.36
21437709,155348640,99.0,f,194.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,5,1 bath,5.0,2282.0,1,1125,336,9,4.44,t,0.22
814468744456095761,26625909,64.0,f,4.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,5,2 baths,5.0,1200.0,1,365,269,0,4.818525443935496,f,0.7332381191537447
40856675,23103979,43.0,f,2.0,t,t,Amager Vest,Entire home,Entire home/apt,5,2 baths,6.0,2000.0,5,60,17,16,5.0,f,0.55
44404621,358386436,14.0,f,2.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,5,1 bath,3.0,1850.0,10,365,362,4,4.5,f,0.14
934832170135886742,231838727,71.55430761099366,f,1.0,t,f,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,1,1 bath,1.0,1320.4675313807531,14,50,87,0,4.818525443935496,f,0.7332381191537447
643238883137345666,462833315,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,800.0,3,20,28,6,5.0,f,0.37
675753358008753294,16321424,71.55430761099366,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,3,1 bath,1.0,949.0,4,365,288,11,4.73,f,0.64
637582584625974810,37014238,100.0,f,4.0,t,t,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,2,1 shared bath,1.0,879.0,4,60,312,10,4.6,t,0.54
872425914246187101,49272084,100.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1093.0,4,20,26,2,5.0,f,0.53
685910167788878226,91849298,100.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1000.0,3,365,170,4,5.0,f,0.24
692544668485930356,103800435,71.55430761099366,f,1.0,t,f,Amager Vest,Entire condo,Entire home/apt,4,1 bath,1.0,750.0,4,100,248,8,5.0,f,0.49
1045538490656221416,550799680,0.0,f,1.0,f,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,2.0,750.0,1,365,234,0,4.818525443935496,f,0.7332381191537447
1726320,6664218,79.0,t,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1250.0,2,1125,339,0,4.818525443935496,f,0.7332381191537447
9054009,8319062,100.0,t,4.0,t,t,Amager Vest,Private room in condo,Private room,2,1 shared bath,1.0,804.0,2,14,65,126,4.94,f,1.27
9192682,3210968,99.0,t,1.0,t,t,Indre By,Private room in rental unit,Private room,1,1 shared bath,1.0,660.0,1,28,343,312,4.69,f,3.15
670011413310431897,302569053,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1757.0,5,365,53,9,5.0,f,0.54
26244622,60629475,40.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1356.0,3,120,175,28,4.89,f,0.43
5214777,25705162,100.0,f,2.0,t,t,Indre By,Private room in rental unit,Private room,2,1.5 shared baths,1.0,527.0,2,1125,70,616,4.44,t,5.7
588112131772149532,4432841,80.0,t,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,4,1 bath,3.0,1300.0,3,365,5,24,4.96,t,1.16
907213068568908925,53973734,100.0,f,2.0,t,f,Valby,Entire rental unit,Entire home/apt,4,1 bath,2.0,980.0,5,14,66,11,4.64,f,1.84
992754238399847667,479243852,98.0,f,12.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,868.0,3,365,0,15,4.5,f,5.0
19177904,13593260,97.0,t,1.0,t,t,Amager Vest,Private room in rental unit,Private room,1,1 shared bath,1.0,351.0,1,3,33,212,4.96,f,2.66
767193476235591272,9919409,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,3,1 bath,2.0,664.0,1,5,97,0,4.818525443935496,f,0.7332381191537447
973737870427220487,383976128,18.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,750.0,3,365,85,1,4.0,f,0.41
847039498300015637,505367519,78.0,t,1.0,t,t,Amager st,Private room in rental unit,Private room,1,1.5 shared baths,1.0,395.0,1,122,56,4,5.0,f,0.57
859447974328487194,6916163,67.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,950.0,5,365,25,5,5.0,f,0.57
48348395,140782081,100.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,3,1 bath,2.0,986.0,3,1125,19,18,4.78,f,0.59
16977684,4910138,67.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,3.0,2250.0,2,10,22,6,5.0,f,0.07
34695164,54718838,100.0,f,2.0,t,t,Brønshøj-Husum,Private room in home,Private room,2,1 shared bath,1.0,596.0,3,1125,116,0,4.818525443935496,f,0.7332381191537447
847554870710726715,135001270,0.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,615.0,7,365,282,0,4.818525443935496,f,0.7332381191537447
985203662827551837,22787467,0.0,f,2.0,t,t,Bispebjerg,Entire home,Entire home/apt,4,1.5 baths,2.0,1200.0,7,35,35,0,4.818525443935496,f,0.7332381191537447
804203408644693886,4472769,33.0,f,2.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,6,2 baths,6.0,1250.0,4,365,338,0,4.818525443935496,f,0.7332381191537447
683252587421197753,446093735,50.0,f,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,2,1 bath,1.0,750.0,3,7,61,3,5.0,f,0.18
692707810199929944,424091704,8.0,f,1.0,t,t,Vanløse,Entire condo,Entire home/apt,3,1 bath,2.0,920.0,3,365,363,0,4.818525443935496,f,0.7332381191537447
26462213,46752111,100.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,1.0,890.0,2,1125,17,32,4.59,f,0.48
10485528,54050285,80.0,f,1.0,t,t,Vanløse,Entire home,Entire home/apt,6,1 bath,6.0,1500.0,3,1125,2,74,4.85,f,0.78
601820830449989046,15861252,98.0,f,4.0,t,t,Amager st,Private room in condo,Private room,2,1 shared bath,1.0,500.0,2,365,257,36,4.56,f,1.86
46001608,372885365,59.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1251.0,4,60,69,18,5.0,f,0.48
583181642515449991,6175322,50.0,f,2.0,t,t,Brønshøj-Husum,Entire townhouse,Entire home/apt,5,1.5 baths,6.0,1050.0,2,365,86,9,4.56,f,0.44
1636059,8674216,40.0,f,2.0,t,t,Amager st,Private room in home,Private room,1,1 private bath,1.0,500.0,2,30,143,13,4.38,f,0.13
4802435,19276170,100.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,5,1 bath,3.0,1144.0,2,21,22,86,4.83,f,0.82
869809,4583586,0.0,f,1.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,6,1 bath,3.0,1000.0,4,21,23,3,4.33,f,0.02
626521765433429617,51441163,67.0,f,1.0,t,t,Valby,Entire condo,Entire home/apt,2,1 bath,1.0,800.0,7,365,118,2,5.0,f,0.11
52685428,19225246,80.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,950.0,3,365,364,24,4.54,f,0.89
665032916097449342,467977898,71.55430761099366,f,1.0,t,t,Valby,Entire condo,Entire home/apt,3,1 bath,2.0,956.0,3,21,3,9,4.78,f,0.52
1030934689894945656,147205684,93.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,4,1 bath,3.0,700.0,1,365,212,3,2.67,t,3.0
623257724163676201,2982283,70.0,f,1.0,t,t,Vanløse,Entire condo,Entire home/apt,2,1 bath,1.0,695.0,4,100,342,22,4.86,f,1.13
43222262,254085907,100.0,f,4.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,792.0,2,1125,112,174,4.78,t,3.98
556351125978055403,143332303,90.0,f,1.0,t,t,Valby,Entire condo,Entire home/apt,2,1 bath,1.0,899.0,2,365,56,14,5.0,f,0.68
1054490356767621780,76696770,80.0,f,4.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,800.0,2,365,59,0,4.818525443935496,f,0.7332381191537447
830899370311037557,8449226,40.0,f,4.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,6,1 bath,3.0,1216.0,3,14,308,0,4.818525443935496,f,0.7332381191537447
1034762194270941130,478907082,60.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,4,1 bath,1.0,975.0,1,365,259,0,4.818525443935496,f,0.7332381191537447
921091830753033230,21994133,21.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,3,1 bath,2.0,1500.0,1,365,362,2,5.0,f,0.33
985412420709201670,14963089,100.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,2.0,2000.0,2,365,174,0,4.818525443935496,f,0.7332381191537447
909280713312826614,155348640,99.0,f,194.0,t,t,Valby,Entire rental unit,Entire home/apt,6,1 bath,6.0,1580.0,1,1125,329,0,4.818525443935496,t,0.7332381191537447
920929730491973173,402856485,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1116.0,3,1125,179,1,5.0,t,0.28
709111286387047124,45653985,83.0,f,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,1250.0,2,40,269,8,4.88,f,0.51
957212109484274973,58332791,100.0,f,5.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,1028.0,3,6,22,11,4.91,f,2.56
13526389,51519741,100.0,f,3.0,t,t,Amager st,Private room in rental unit,Private room,2,1 bath,1.0,598.0,1,1125,364,145,4.83,t,1.61
646893416514350374,5930615,100.0,f,5.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,3,1 bath,2.0,1168.0,3,365,329,11,4.91,t,0.6
994102571129880019,132353672,75.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,5,1 bath,1.0,875.0,2,365,29,5,5.0,f,2.27
1023055343953397098,454443891,100.0,f,1.0,f,t,Vanløse,Entire rental unit,Entire home/apt,2,1 bath,1.0,879.0,3,365,349,0,4.818525443935496,f,0.7332381191537447
566464245013870711,191304024,91.0,f,1.0,f,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,2.0,1393.0,1,5,354,13,4.69,t,0.67
996090646492913567,401178049,67.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,4,1 bath,2.0,831.0,2,365,116,1,5.0,f,1.0
19983210,4295782,21.0,f,6.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,3.0,1471.0,6,31,79,11,4.64,f,0.14
33155475,91630591,100.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,5,1 bath,6.0,1600.0,4,7,22,5,5.0,f,0.09
867422025958681630,14261028,86.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,959.0,1,365,360,17,4.71,f,2.17
633914122350960120,460711494,31.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1300.0,7,1125,338,3,5.0,f,0.19
930850988365896329,524412608,67.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,1.0,1200.0,2,365,172,4,5.0,f,0.78
885294771446572424,16364563,100.0,f,5.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,800.0,3,365,31,9,5.0,f,1.35
3445980,17366484,67.0,f,1.0,t,f,Amager Vest,Entire home,Entire home/apt,2,2 baths,1.0,900.0,30,1125,133,100,4.92,f,0.96
657927922139749077,432571950,92.0,t,1.0,f,t,Frederiksberg,Entire condo,Entire home/apt,3,1 bath,2.0,1200.0,3,7,360,20,4.65,f,1.14
19310622,135233965,77.0,t,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,3,1 bath,1.0,800.0,4,14,49,88,4.84,f,1.15
795478546706783971,15527424,43.0,f,3.0,t,t,Amager Vest,Entire townhouse,Entire home/apt,5,2 baths,2.0,1500.0,3,10,292,2,4.5,f,0.36
8985072,46941202,100.0,f,2.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,2 baths,3.0,1399.0,2,7,362,43,4.63,f,0.44
984564706391358705,27141699,71.55430761099366,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,1,365,105,0,4.818525443935496,f,0.7332381191537447
657658926756397878,48135222,100.0,f,4.0,t,t,Vanløse,Entire villa,Entire home/apt,6,2 baths,6.0,2000.0,4,365,279,0,4.818525443935496,t,0.7332381191537447
985344840025857628,477556042,72.0,f,1.0,f,t,Valby,Entire home,Entire home/apt,5,2 baths,3.0,1100.0,3,15,185,8,5.0,f,2.76
10595718,34227704,100.0,t,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,1 bath,3.0,2243.0,2,1125,224,387,4.89,f,4.03
1040349050919301718,239500500,71.55430761099366,f,1.0,t,f,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,800.0,7,365,269,0,4.818525443935496,f,0.7332381191537447
715753566538713098,16162018,100.0,f,5.0,t,t,Frederiksberg,Entire condo,Entire home/apt,4,1 bath,2.0,1800.0,4,21,270,6,5.0,f,0.42
22652817,2672545,25.0,f,1.0,t,t,Valby,Entire home,Entire home/apt,5,1 bath,5.0,1600.0,5,14,177,5,4.8,f,0.09
38457225,9496748,75.0,f,2.0,t,t,Valby,Entire rental unit,Entire home/apt,7,1.5 baths,4.0,1500.0,3,14,55,3,4.67,f,0.54
1038290414820872492,71345079,71.55430761099366,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,2.0,900.0,9,70,98,0,4.818525443935496,f,0.7332381191537447
51146959,12702138,27.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,4,2 baths,4.0,1295.0,4,365,307,7,5.0,f,0.4
1030496454397622117,31812716,72.0,f,2.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,650.0,1,365,259,0,4.818525443935496,f,0.7332381191537447
1037653436778167898,549122028,71.55430761099366,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,2.0,1120.0,4,365,259,0,4.818525443935496,f,0.7332381191537447
586782424581512086,23384859,100.0,t,3.0,t,t,Amager Vest,Entire condo,Entire home/apt,5,1 bath,3.0,1050.0,3,365,316,69,4.86,f,3.26
956938647913611562,276478591,100.0,f,6.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,5,1 bath,2.0,1150.0,5,7,42,0,4.818525443935496,f,0.7332381191537447
662859830841047373,366409379,100.0,f,3.0,t,t,Frederiksberg,Private room in rental unit,Private room,2,1 shared bath,1.0,464.0,1,5,37,88,4.77,t,4.95
36464393,166401567,100.0,f,3.0,t,t,Valby,Entire villa,Entire home/apt,7,1.5 baths,7.0,3500.0,7,14,362,4,4.5,f,0.33
917138389528933812,155348640,99.0,f,194.0,t,t,Valby,Entire rental unit,Entire home/apt,4,0 baths,4.0,7448.0,1,1125,0,0,4.818525443935496,t,0.7332381191537447
584437881515498466,5518410,25.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,2 baths,3.0,1570.0,7,365,154,1,5.0,f,0.06
25411342,186916674,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,7,1 bath,4.0,1600.0,1,1125,92,70,4.73,t,1.03
51017677,412729770,33.0,f,1.0,f,t,Indre By,Entire condo,Entire home/apt,2,1 bath,1.0,1185.0,4,1125,339,2,5.0,f,0.34
917081051249258761,155348640,99.0,f,194.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,2.0,7448.0,1,1125,0,0,4.818525443935496,t,0.7332381191537447
757729018257462789,11545697,76.0,f,3.0,t,t,Frederiksberg,Entire condo,Entire home/apt,3,1 bath,2.0,1250.0,3,60,186,13,4.62,f,1.37
954395140352119952,18566154,25.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1600.0,1,365,269,0,4.818525443935496,f,0.7332381191537447
13092072,62082916,79.0,t,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,4,1 bath,2.0,1600.0,2,60,90,54,4.91,f,0.61
1020132472872993129,187610263,98.0,f,595.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,1088.0,1,1125,170,0,4.818525443935496,f,0.7332381191537447
1001859151623865164,82903157,100.0,f,3.0,t,t,Frederiksberg,Entire condo,Entire home/apt,4,1 bath,1.0,1043.0,2,365,7,1,5.0,f,0.77
50619903,35146927,100.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,666.0,2,365,93,15,4.53,f,0.5
1054198470480019926,35856715,73.0,f,6.0,t,t,Amager Vest,Private room in rental unit,Private room,2,1 bath,1.0,525.0,1,365,142,0,4.818525443935496,f,0.7332381191537447
870861481497847713,17438000,100.0,f,2.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,1.0,1300.0,3,365,8,1,5.0,f,0.2
622166108914291836,32559728,84.0,f,3.0,t,t,Amager st,Tiny home,Entire home/apt,4,1 bath,2.0,8000.0,2,7,90,6,4.5,t,0.31
926843131535098190,464433685,71.55430761099366,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,900.0,5,10,266,0,4.818525443935496,f,0.7332381191537447
6219060,32252681,71.55430761099366,f,2.0,t,f,Vanløse,Entire villa,Entire home/apt,4,1.5 baths,4.0,1050.0,4,20,240,2,5.0,t,0.02
760606214596118996,17925697,20.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,2.0,1336.0,3,1125,99,1,5.0,f,0.13
928101678777238224,108798903,80.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,3.0,1680.0,2,7,5,4,5.0,f,0.9
1033127247723101010,11758766,71.55430761099366,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,1.0,710.0,7,30,32,0,4.818525443935496,f,0.7332381191537447
961964018507334430,1399250,67.0,f,3.0,t,t,Amager st,Entire home,Entire home/apt,6,1 bath,2.0,2179.0,3,365,114,1,5.0,f,0.44
847596757039510142,326698975,44.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,2000.0,3,14,0,3,5.0,f,0.65
964516137821452976,27009234,0.0,f,1.0,t,t,Amager st,Entire home,Entire home/apt,6,1.5 baths,4.0,1950.0,6,365,229,0,4.818525443935496,f,0.7332381191537447
931958544599600516,44115246,100.0,t,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,900.0,2,21,0,26,4.96,f,4.64
28973112,200943113,100.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1100.0,2,14,21,17,4.82,f,0.27
678372,3343139,90.0,t,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,6,1.5 baths,3.0,1600.0,3,14,36,54,4.71,f,0.4
847832765400509922,16339900,100.0,t,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,2 baths,2.0,1454.0,2,1125,41,10,4.8,f,1.67
907672855079629030,155348640,99.0,f,194.0,t,t,Valby,Entire rental unit,Entire home/apt,1,1.5 baths,1.0,7448.0,1,1125,324,0,4.818525443935496,t,0.7332381191537447
5783790,30005776,90.0,f,2.0,t,f,Indre By,Entire rental unit,Entire home/apt,6,1 bath,3.0,2000.0,4,10,3,27,4.48,t,0.3
881917685352548929,74833637,100.0,f,3.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,6,1 bath,5.0,2005.0,5,30,365,1,5.0,f,0.21
742475282732371391,484483143,85.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,6,1 bath,3.0,1430.0,3,120,122,22,5.0,f,2.06
26743158,187610263,98.0,f,595.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,3.0,1416.0,1,1125,0,0,4.818525443935496,f,0.7332381191537447
965634210924401043,421287730,37.0,f,2.0,t,t,Nørrebro,Private room in rental unit,Private room,1,1 shared bath,1.0,450.0,4,365,175,0,4.818525443935496,f,0.7332381191537447
30288543,67773619,100.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,2.0,1200.0,4,1125,9,5,5.0,f,0.08
860014938392282731,23140701,67.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,933.0,2,365,215,6,5.0,f,0.68
986339893079082661,4587525,92.0,t,3.0,t,t,Amager st,Entire cabin,Entire home/apt,3,1 bath,1.0,1500.0,4,365,269,0,4.818525443935496,f,0.7332381191537447
941343671846844633,226311694,99.0,t,19.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1806.0,2,365,266,18,4.78,t,3.75
710683986042024795,477338512,98.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,2.0,1342.0,3,45,299,31,4.74,t,2.0
688876211714377120,34669195,77.0,f,2.0,t,t,Bispebjerg,Private room in condo,Private room,2,1 shared bath,1.0,619.0,2,5,28,12,4.83,f,0.85
19030266,26289634,46.0,f,1.0,t,t,Amager st,Entire rental unit,Entire home/apt,7,1.5 baths,7.0,1598.0,5,1125,85,19,4.63,f,0.24
49768756,16248409,100.0,f,1.0,t,t,Indre By,Entire condo,Entire home/apt,4,1 bath,2.0,1400.0,12,30,9,4,5.0,f,0.27
32437879,141314838,47.0,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,2.0,1300.0,4,1125,169,19,5.0,f,0.33
1019706707566584103,3264916,83.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1080.0,2,1125,123,0,4.818525443935496,f,0.7332381191537447
913568371737103802,519952885,77.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1300.0,1,365,365,7,4.43,f,1.08
1016331560911681189,544668803,100.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1200.0,3,45,89,1,5.0,f,0.64
892810089945167320,156670230,92.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,1 bath,6.0,1800.0,3,365,314,6,4.83,f,1.02
817408450955385881,460519456,77.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,3,1 bath,2.0,1300.0,2,8,24,9,5.0,f,1.11
973805024767190061,94444670,26.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,4,1 bath,2.0,1449.0,1,15,358,5,5.0,f,1.67
1020215163017812041,187610263,98.0,f,595.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1126.0,1,1125,0,1,5.0,f,1.0
754416372809081967,125895948,0.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,30,83,0,4.818525443935496,f,0.7332381191537447
929715316428321618,265965481,92.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,1.0,1200.0,3,365,3,8,5.0,f,1.62
729623938523586407,482065506,50.0,f,1.0,t,f,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,1200.0,2,14,82,7,4.43,f,0.5
738173885340710492,406684201,100.0,f,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,2,1 bath,1.0,695.0,1,9,361,3,3.33,t,0.22
47852500,9190472,67.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,1.0,700.0,2,1125,1,21,5.0,f,0.6
50668030,1732521,67.0,f,2.0,t,t,Amager st,Entire villa,Entire home/apt,5,2 baths,6.0,1229.0,2,14,101,5,4.6,f,0.17
51525816,73339521,100.0,t,5.0,t,t,Amager st,Entire condo,Entire home/apt,6,1 bath,4.0,1957.0,2,365,331,2,5.0,f,0.12
908749076601082694,140796340,100.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1000.0,2,365,324,2,5.0,t,0.34
52616561,39264929,50.0,f,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,3,1 bath,1.0,900.0,4,365,13,2,5.0,f,0.25
45138558,93624935,100.0,t,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,2,1 bath,1.0,850.0,2,1125,4,33,5.0,f,1.21
635293352303753154,12154335,86.0,f,1.0,t,t,Bispebjerg,Entire condo,Entire home/apt,2,1 bath,1.0,800.0,2,1125,9,10,4.9,f,0.63
905794043449954843,268753913,83.0,f,1.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,650.0,1,17,6,4,4.5,f,0.79
643257700620360408,414684883,53.0,f,1.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,900.0,4,150,304,10,5.0,f,0.61
909795154857877636,427404162,100.0,f,1.0,t,f,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,652.0,2,14,24,1,5.0,t,0.19
684087366250305534,3583841,90.0,f,3.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,50,0,25,4.76,f,1.54
677390211522048375,49861453,88.0,t,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,1214.0,4,60,30,29,4.9,f,1.87
42198241,152723754,50.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,593.0,3,1125,2,5,4.8,t,0.28
932359240992386930,524801347,11.0,f,1.0,t,t,Bispebjerg,Private room in rental unit,Private room,2,1 bath,1.0,750.0,1,10,365,1,4.0,f,0.21
690309812706210295,15132217,92.0,t,3.0,t,t,Amager st,Private room in condo,Private room,2,1 shared bath,1.0,450.0,2,5,34,16,4.94,f,0.97
263036,1232471,20.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,0 baths,2.0,991.0,4,10,72,21,4.86,f,0.14
578641920091940431,187610263,98.0,f,595.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,984.0,1,1125,1,0,4.818525443935496,f,0.7332381191537447
